13,2,27130,NULL
13,2,27447,NULL
13,2,27447,3240
13,2,29873,NULL
13,2,33927,NULL
13,2,62263,NULL
13,2,62264,NULL
13,2,62273,NULL
13,2,62287,NULL
13,2,62320,NULL
13,2,62322,NULL
13,2,62323,NULL
13,2,62326,NULL
13,2,62327,NULL
13,2,62350,NULL
13,2,62355,NULL
13,2,62362,NULL
13,2,62365,NULL
13,2,62380,NULL
13,2,63030,NULL
13,2,63650,NULL
13,2,63661,NULL
13,2,63662,NULL
13,2,63663,NULL
13,2,63664,NULL
13,2,63685,NULL
13,2,63688,NULL
13,2,64400,NULL
13,2,64405,NULL
13,2,64418,NULL
13,2,64425,NULL
13,2,64450,NULL
13,2,64479,NULL
13,2,64483,NULL
13,2,64484,NULL
13,2,64486,NULL
13,2,64488,NULL
13,2,64490,NULL
13,2,64491,NULL
13,2,64492,NULL
13,2,64493,NULL
13,2,64494,NULL
13,2,64495,NULL
13,2,64505,NULL
13,2,64510,NULL
13,2,64517,NULL
13,2,64530,NULL
13,2,64555,NULL
13,2,64566,NULL
13,2,64575,NULL
13,2,64585,NULL
13,2,64590,NULL
13,2,64595,NULL
13,2,64612,NULL
13,2,64615,NULL
13,2,64616,NULL
13,2,64640,NULL
13,2,64721,NULL
13,2,64999,NULL
13,2,72156,NULL
13,2,72156,3240
13,2,76942,NULL
13,2,77003,NULL
13,2,90791,NULL
13,2,90832,NULL
13,2,90837,NULL
13,2,90846,NULL
13,2,90847,NULL
13,2,92065,NULL
13,2,92507,NULL
13,2,92508,NULL
13,2,92526,NULL
13,2,95811,NULL
13,2,95851,NULL
13,2,95852,NULL
13,2,95970,NULL
13,2,95972,NULL
13,2,96136,NULL
13,2,96138,NULL
13,2,96139,NULL
13,2,96999,NULL
13,2,97012,NULL
13,2,97014,NULL
13,2,97016,NULL
13,2,97018,NULL
13,2,97022,NULL
13,2,97024,NULL
13,2,97026,NULL
13,2,97028,NULL
13,2,97032,NULL
13,2,97033,NULL
13,2,97034,NULL
13,2,97035,NULL
13,2,97036,NULL
13,2,97039,NULL
13,2,97110,NULL
13,2,97112,NULL
13,2,97113,NULL
13,2,97116,NULL
13,2,97124,NULL
13,2,97139,NULL
13,2,97140,NULL
13,2,97150,NULL
13,2,97161,NULL
13,2,97162,NULL
13,2,97163,NULL
13,2,97164,NULL
13,2,97165,NULL
13,2,97166,NULL
13,2,97167,NULL
13,2,97168,NULL
13,2,97530,NULL
13,2,97535,NULL
13,2,97542,NULL
13,2,97750,NULL
13,2,97760,NULL
13,2,97761,NULL
13,2,97763,NULL
13,2,97799,NULL
13,2,97810,NULL
13,2,97811,NULL
13,2,97813,NULL
13,2,97814,NULL
13,2,99071,NULL
13,2,99606,NULL
13,2,99607,NULL
13,2,A7026,NULL
13,2,C1767,NULL
13,2,C1778,NULL
13,2,C1787,NULL
13,2,C1816,NULL
13,2,C1820,NULL
13,2,C1883,NULL
13,2,C1897,NULL
13,2,C2614,NULL
13,2,C9047,NULL
13,2,C9055,NULL
13,2,C9752,NULL
13,2,C9753,NULL
13,2,H0035,NULL
13,2,H2014,NULL
13,2,J0129,NULL
13,2,J0180,NULL
13,2,J0221,NULL
13,2,J0222,NULL
13,2,J0585,NULL
13,2,J0586,NULL
13,2,J0587,NULL
13,2,J0588,NULL
13,2,J7318,NULL
13,2,J7320,NULL
13,2,J7321,NULL
13,2,J7322,NULL
13,2,J7323,NULL
13,2,J7324,NULL
13,2,J7325,NULL
13,2,J7326,NULL
13,2,J7327,NULL
13,2,J7329,NULL
13,2,J9313,NULL
13,2,L8679,NULL
13,2,L8680,NULL
13,2,L8681,NULL
13,2,L8682,NULL
13,2,L8683,NULL
13,2,L8685,NULL
13,2,L8686,NULL
13,2,L8687,NULL
13,2,L8688,NULL
13,2,L8689,NULL
15,2,71130,NULL
17,0,27130,NULL
17,2,20610,3245
17,2,27130,3245
17,2,27447,NULL
17,2,29881,3245
22,1,27130,NULL
22,1,27447,NULL
22,1,29881,NULL
22,2,19083,NULL
22,2,19083,3253
22,2,20610,NULL
22,2,20610,3253
22,2,23120,3253
22,2,23412,3253
22,2,27447,NULL
22,2,27447,3253
22,2,29881,3253
22,2,64721,NULL
22,2,95910,NULL
26,2,0095T,3256
26,2,27130,3256
29,1,19083,3261
29,1,20610,NULL
29,1,27130,NULL
29,2,20610,NULL
29,2,23412,3261
33,2,27447,NULL
37,2,23350,NULL
37,2,23455,3270
37,2,27447,NULL
37,2,27447,3270
37,2,95811,3270
41,0,27130,NULL
41,0,29881,NULL
41,1,27130,NULL
41,1,27447,NULL
41,1,29881,NULL
41,2,27130,NULL
44,0,10007,NULL
44,0,10007,3278
44,0,29824,3278
44,0,29827,3278
44,2,27447,NULL
47,2,27130,NULL
47,2,27447,NULL
75,2,19083,NULL
75,2,72142,NULL
88,2,0163T,NULL
88,2,22585,NULL
88,2,27446,NULL
88,2,29881,NULL
88,2,63005,NULL
91,1,19083,3330
120,0,20610,NULL
120,0,20680,NULL
120,0,20680,3360
120,0,23130,NULL
120,0,25111,NULL
120,0,26055,NULL
120,0,26115,NULL
120,0,27138,NULL
120,0,27331,NULL
120,0,27347,NULL
120,1,23130,NULL
120,1,27138,NULL
120,1,27446,NULL
120,1,27599,NULL
120,2,19083,3360
120,2,20610,NULL
120,2,20610,3360
120,2,23455,NULL
120,2,27130,NULL
120,2,27447,NULL
120,2,95886,3360
125,0,19083,3366
125,0,27447,3366
125,1,20610,3365
125,1,27447,NULL
125,1,64480,3365
125,2,0274T,NULL
125,2,0275T,NULL
125,2,20526,NULL
125,2,20552,NULL
125,2,20553,NULL
125,2,20600,NULL
125,2,20604,NULL
125,2,20606,NULL
125,2,20610,NULL
125,2,27091,NULL
125,2,27096,NULL
125,2,27447,NULL
125,2,27447,3365
125,2,27488,NULL
125,2,27570,NULL
125,2,38240,NULL
125,2,47382,NULL
125,2,62263,NULL
125,2,62264,NULL
125,2,62273,NULL
125,2,62280,NULL
125,2,62281,NULL
125,2,62282,NULL
125,2,62320,NULL
125,2,62321,NULL
125,2,62322,NULL
125,2,62323,NULL
125,2,62324,NULL
125,2,62325,NULL
125,2,62326,NULL
125,2,62327,NULL
125,2,62350,NULL
125,2,63267,NULL
125,2,63650,NULL
125,2,64400,NULL
125,2,64405,NULL
125,2,64418,NULL
125,2,64425,NULL
125,2,64450,NULL
125,2,64486,NULL
125,2,64488,NULL
125,2,64490,NULL
125,2,64505,NULL
125,2,64510,NULL
125,2,64517,NULL
125,2,64520,NULL
125,2,64530,NULL
125,2,64555,NULL
125,2,64612,NULL
125,2,64615,NULL
125,2,64616,NULL
125,2,64633,NULL
125,2,64634,NULL
125,2,64635,NULL
125,2,64636,NULL
125,2,64640,NULL
125,2,64999,NULL
125,2,70450,NULL
125,2,70470,NULL
125,2,70487,NULL
125,2,70491,NULL
125,2,70496,NULL
125,2,70543,NULL
125,2,70543,3365
125,2,70553,NULL
125,2,71250,NULL
125,2,71260,NULL
125,2,71275,NULL
125,2,72141,NULL
125,2,72142,NULL
125,2,72146,NULL
125,2,72148,NULL
125,2,72149,NULL
125,2,72158,NULL
125,2,72197,NULL
125,2,73218,NULL
125,2,73219,NULL
125,2,73219,3365
125,2,73220,NULL
125,2,73221,NULL
125,2,73718,NULL
125,2,73719,NULL
125,2,73720,NULL
125,2,73721,NULL
125,2,74176,NULL
125,2,74177,NULL
125,2,75561,NULL
125,2,75572,3365
125,2,75894,NULL
125,2,75956,NULL
125,2,75957,NULL
125,2,75958,NULL
125,2,75959,NULL
125,2,75989,NULL
125,2,76536,NULL
125,2,76942,NULL
125,2,77049,NULL
125,2,78431,3365
125,2,78803,NULL
125,2,78815,NULL
125,2,78999,NULL
125,2,80150,NULL
125,2,80155,NULL
125,2,80156,NULL
125,2,80157,NULL
125,2,80158,NULL
125,2,80159,NULL
125,2,80162,NULL
125,2,80163,NULL
125,2,80164,NULL
125,2,80165,NULL
125,2,80168,NULL
125,2,80169,NULL
125,2,80170,NULL
125,2,80171,NULL
125,2,80173,NULL
125,2,80175,NULL
125,2,80176,NULL
125,2,80177,NULL
125,2,80178,NULL
125,2,80186,NULL
125,2,80187,NULL
125,2,80188,NULL
125,2,80190,NULL
125,2,80192,NULL
125,2,80194,NULL
125,2,80195,NULL
125,2,80197,NULL
125,2,80198,NULL
125,2,80199,NULL
125,2,80200,NULL
125,2,80201,NULL
125,2,80202,NULL
125,2,80203,NULL
125,2,80230,NULL
125,2,80235,NULL
125,2,80280,NULL
125,2,80285,NULL
125,2,80299,NULL
125,2,80305,NULL
125,2,80306,NULL
125,2,80307,NULL
125,2,80320,NULL
125,2,80321,NULL
125,2,80322,NULL
125,2,80323,NULL
125,2,80324,NULL
125,2,80325,NULL
125,2,80326,NULL
125,2,80327,NULL
125,2,80328,NULL
125,2,80329,NULL
125,2,80330,NULL
125,2,80331,NULL
125,2,80332,NULL
125,2,80333,NULL
125,2,80334,NULL
125,2,80335,NULL
125,2,80336,NULL
125,2,80337,NULL
125,2,80338,NULL
125,2,80339,NULL
125,2,80340,NULL
125,2,80341,NULL
125,2,80342,NULL
125,2,80343,NULL
125,2,80344,NULL
125,2,80345,NULL
125,2,80346,NULL
125,2,80347,NULL
125,2,80348,NULL
125,2,80349,NULL
125,2,80350,NULL
125,2,80351,NULL
125,2,80352,NULL
125,2,80353,NULL
125,2,80354,NULL
125,2,80355,NULL
125,2,80356,NULL
125,2,80357,NULL
125,2,80358,NULL
125,2,80359,NULL
125,2,80360,NULL
125,2,80361,NULL
125,2,80362,NULL
125,2,80363,NULL
125,2,80364,NULL
125,2,80365,NULL
125,2,80366,NULL
125,2,80367,NULL
125,2,80368,NULL
125,2,80369,NULL
125,2,80370,NULL
125,2,80371,NULL
125,2,80372,NULL
125,2,80373,NULL
125,2,80374,NULL
125,2,80375,NULL
125,2,80376,NULL
125,2,80377,NULL
125,2,81162,NULL
125,2,81163,NULL
125,2,81164,NULL
125,2,81165,NULL
125,2,81166,NULL
125,2,81167,NULL
125,2,81212,NULL
125,2,81215,NULL
125,2,81216,NULL
125,2,81217,NULL
125,2,81228,NULL
125,2,81229,NULL
125,2,81307,NULL
125,2,81308,NULL
125,2,81435,NULL
125,2,81436,NULL
125,2,81437,NULL
125,2,81438,NULL
125,2,81445,NULL
125,2,81450,NULL
125,2,81455,NULL
125,2,81470,NULL
125,2,81471,NULL
125,2,81479,NULL
125,2,82009,NULL
125,2,82010,NULL
125,2,82013,NULL
125,2,82016,NULL
125,2,82017,NULL
125,2,82024,NULL
125,2,82030,NULL
125,2,82040,NULL
125,2,82042,NULL
125,2,82043,NULL
125,2,82044,NULL
125,2,82045,NULL
125,2,82106,NULL
125,2,82120,NULL
125,2,82127,NULL
125,2,82128,NULL
125,2,82131,NULL
125,2,82135,NULL
125,2,82136,NULL
125,2,82139,NULL
125,2,82140,NULL
125,2,82154,NULL
125,2,82157,NULL
125,2,82160,NULL
125,2,82163,NULL
125,2,82164,NULL
125,2,82172,NULL
125,2,82175,NULL
125,2,82180,NULL
125,2,82190,NULL
125,2,82232,NULL
125,2,82239,NULL
125,2,82240,NULL
125,2,82247,NULL
125,2,82248,NULL
125,2,82252,NULL
125,2,82261,NULL
125,2,82270,NULL
125,2,82271,NULL
125,2,82272,NULL
125,2,82274,NULL
125,2,82286,NULL
125,2,82300,NULL
125,2,82306,NULL
125,2,82308,NULL
125,2,82310,NULL
125,2,82330,NULL
125,2,82331,NULL
125,2,82340,NULL
125,2,82355,NULL
125,2,82360,NULL
125,2,82365,NULL
125,2,82370,NULL
125,2,82373,NULL
125,2,82374,NULL
125,2,82375,NULL
125,2,82376,NULL
125,2,82378,NULL
125,2,82379,NULL
125,2,82380,NULL
125,2,82382,NULL
125,2,82383,NULL
125,2,82384,NULL
125,2,82387,NULL
125,2,82507,NULL
125,2,82627,NULL
125,2,82633,NULL
125,2,82634,NULL
125,2,82638,NULL
125,2,82642,NULL
125,2,82652,NULL
125,2,82656,NULL
125,2,82657,NULL
125,2,82658,NULL
125,2,82664,NULL
125,2,82668,NULL
125,2,82670,NULL
125,2,82671,NULL
125,2,82672,NULL
125,2,82677,NULL
125,2,82679,NULL
125,2,82693,NULL
125,2,82696,NULL
125,2,82705,NULL
125,2,82710,NULL
125,2,82715,NULL
125,2,82725,NULL
125,2,82726,NULL
125,2,82728,NULL
125,2,82731,NULL
125,2,82735,NULL
125,2,82746,NULL
125,2,82747,NULL
125,2,82757,NULL
125,2,82759,NULL
125,2,82760,NULL
125,2,82775,NULL
125,2,82776,NULL
125,2,82777,NULL
125,2,82784,NULL
125,2,82785,NULL
125,2,82787,NULL
125,2,82800,NULL
125,2,82803,NULL
125,2,82805,NULL
125,2,82810,NULL
125,2,82820,NULL
125,2,82930,NULL
125,2,82938,NULL
125,2,82941,NULL
125,2,82943,NULL
125,2,82945,NULL
125,2,82946,NULL
125,2,82947,NULL
125,2,82948,NULL
125,2,82950,NULL
125,2,82951,NULL
125,2,82952,NULL
125,2,82955,NULL
125,2,82960,NULL
125,2,82962,NULL
125,2,82963,NULL
125,2,82965,NULL
125,2,82977,NULL
125,2,82978,NULL
125,2,82979,NULL
125,2,82985,NULL
125,2,83001,NULL
125,2,83002,NULL
125,2,83003,NULL
125,2,83006,NULL
125,2,83009,NULL
125,2,83010,NULL
125,2,83012,NULL
125,2,83013,NULL
125,2,83014,NULL
125,2,83018,NULL
125,2,83020,NULL
125,2,83021,NULL
125,2,83026,NULL
125,2,83030,NULL
125,2,83033,NULL
125,2,83036,NULL
125,2,83037,NULL
125,2,83045,NULL
125,2,83050,NULL
125,2,83051,NULL
125,2,83060,NULL
125,2,83150,NULL
125,2,83835,NULL
125,2,83857,NULL
125,2,83861,NULL
125,2,83864,NULL
125,2,83872,NULL
125,2,83873,NULL
125,2,83874,NULL
125,2,83876,NULL
125,2,83880,NULL
125,2,83883,NULL
125,2,83885,NULL
125,2,83915,NULL
125,2,83916,NULL
125,2,83918,NULL
125,2,83919,NULL
125,2,83921,NULL
125,2,83930,NULL
125,2,83935,NULL
125,2,83937,NULL
125,2,83945,NULL
125,2,83950,NULL
125,2,83951,NULL
125,2,83970,NULL
125,2,83986,NULL
125,2,83992,NULL
125,2,83993,NULL
125,2,84030,NULL
125,2,84035,NULL
125,2,84060,NULL
125,2,84066,NULL
125,2,84075,NULL
125,2,84078,NULL
125,2,84080,NULL
125,2,84081,NULL
125,2,84085,NULL
125,2,84087,NULL
125,2,84100,NULL
125,2,84105,NULL
125,2,84106,NULL
125,2,84110,NULL
125,2,84112,NULL
125,2,84119,NULL
125,2,84120,NULL
125,2,84126,NULL
125,2,84132,NULL
125,2,84133,NULL
125,2,84134,NULL
125,2,84135,NULL
125,2,84138,NULL
125,2,84140,NULL
125,2,84143,NULL
125,2,84144,NULL
125,2,84145,NULL
125,2,84146,NULL
125,2,84150,NULL
125,2,84152,NULL
125,2,84153,NULL
125,2,84154,NULL
125,2,84155,NULL
125,2,84156,NULL
125,2,84157,NULL
125,2,84160,NULL
125,2,84163,NULL
125,2,84165,NULL
125,2,84166,NULL
125,2,84181,NULL
125,2,84182,NULL
125,2,84202,NULL
125,2,84203,NULL
125,2,84206,NULL
125,2,84207,NULL
125,2,84210,NULL
125,2,84220,NULL
125,2,84228,NULL
125,2,84233,NULL
125,2,84234,NULL
125,2,84235,NULL
125,2,84238,NULL
125,2,84244,NULL
125,2,84252,NULL
125,2,84255,NULL
125,2,84260,NULL
125,2,84270,NULL
125,2,84275,NULL
125,2,84285,NULL
125,2,84295,NULL
125,2,84300,NULL
125,2,84302,NULL
125,2,84307,NULL
125,2,84311,NULL
125,2,84315,NULL
125,2,84375,NULL
125,2,84376,NULL
125,2,84377,NULL
125,2,84378,NULL
125,2,84379,NULL
125,2,84392,NULL
125,2,84402,NULL
125,2,84403,NULL
125,2,84410,NULL
125,2,84425,NULL
125,2,84430,NULL
125,2,84431,NULL
125,2,84432,NULL
125,2,84436,NULL
125,2,84437,NULL
125,2,84439,NULL
125,2,84442,NULL
125,2,84443,NULL
125,2,84445,NULL
125,2,84446,NULL
125,2,84449,NULL
125,2,84450,NULL
125,2,84460,NULL
125,2,84466,NULL
125,2,84478,NULL
125,2,84479,NULL
125,2,84480,NULL
125,2,84481,NULL
125,2,84482,NULL
125,2,84484,NULL
125,2,84485,NULL
125,2,84488,NULL
125,2,84490,NULL
125,2,84510,NULL
125,2,84512,NULL
125,2,84520,NULL
125,2,84525,NULL
125,2,84540,NULL
125,2,84545,NULL
125,2,84560,NULL
125,2,84577,NULL
125,2,84578,NULL
125,2,84580,NULL
125,2,84583,NULL
125,2,84585,NULL
125,2,84586,NULL
125,2,84588,NULL
125,2,84590,NULL
125,2,84591,NULL
125,2,84597,NULL
125,2,84600,NULL
125,2,84620,NULL
125,2,84630,NULL
125,2,84702,NULL
125,2,84703,NULL
125,2,84704,NULL
125,2,84830,NULL
125,2,84999,NULL
125,2,86617,NULL
125,2,86618,NULL
125,2,87475,NULL
125,2,87476,NULL
125,2,88305,NULL
125,2,88314,NULL
125,2,88342,NULL
125,2,88356,NULL
125,2,90283,NULL
125,2,90284,NULL
125,2,90378,NULL
125,2,90791,NULL
125,2,90792,NULL
125,2,90867,NULL
125,2,90868,NULL
125,2,90869,NULL
125,2,90870,NULL
125,2,90875,NULL
125,2,90876,NULL
125,2,90880,NULL
125,2,90901,NULL
125,2,90912,NULL
125,2,90913,NULL
125,2,91034,NULL
125,2,91035,NULL
125,2,91037,NULL
125,2,91038,NULL
125,2,91200,NULL
125,2,91299,NULL
125,2,92553,NULL
125,2,92556,NULL
125,2,92557,NULL
125,2,92620,NULL
125,2,92621,NULL
125,2,93015,NULL
125,2,93018,NULL
125,2,93041,NULL
125,2,93306,NULL
125,2,93580,NULL
125,2,93650,NULL
125,2,93654,NULL
125,2,93656,NULL
125,2,93657,NULL
125,2,93745,NULL
125,2,93799,NULL
125,2,95249,NULL
125,2,95250,NULL
125,2,95251,NULL
125,2,95957,NULL
125,2,95970,NULL
125,2,95976,NULL
125,2,95977,NULL
125,2,95980,NULL
125,2,95981,NULL
125,2,95982,NULL
125,2,96116,NULL
125,2,96121,NULL
125,2,96130,NULL
125,2,96131,NULL
125,2,96132,NULL
125,2,96133,NULL
125,2,96136,NULL
125,2,96137,NULL
125,2,96138,NULL
125,2,96139,NULL
125,2,96146,NULL
125,2,96360,NULL
125,2,96361,NULL
125,2,96366,NULL
125,2,96368,NULL
125,2,96374,NULL
125,2,97161,NULL
125,2,97162,NULL
125,2,97163,NULL
125,2,97164,NULL
125,2,97535,NULL
125,2,C8908,NULL
125,2,G0259,NULL
125,2,G0260,NULL
125,2,J0585,NULL
125,2,J7318,NULL
125,2,J7320,NULL
125,2,J7321,NULL
125,2,J7322,NULL
125,2,J7323,NULL
125,2,J7325,NULL
125,2,J7326,NULL
125,2,J7327,NULL
125,2,J7328,NULL
125,2,J7329,NULL
125,2,L8600,NULL
125,2,L8605,NULL
125,2,L8606,NULL
125,2,L8681,NULL
125,2,L8682,NULL
125,2,S2900,NULL
125,2,S2900,3365
126,0,63050,3367
126,0,64492,3367
126,1,64495,3367
126,2,0275T,NULL
126,2,20526,NULL
126,2,20552,NULL
126,2,20553,NULL
126,2,20600,NULL
126,2,20604,NULL
126,2,20606,NULL
126,2,20611,NULL
126,2,20902,NULL
126,2,22533,3367
126,2,23412,3367
126,2,29824,3367
126,2,29826,3367
126,2,29827,3367
126,2,29828,NULL
126,2,29828,3367
126,2,29881,3367
126,2,36410,NULL
126,2,62264,NULL
126,2,62273,NULL
126,2,62320,NULL
126,2,62350,NULL
126,2,62355,NULL
126,2,62362,NULL
126,2,62365,NULL
126,2,63017,3367
126,2,63170,3367
126,2,63650,NULL
126,2,63655,NULL
126,2,63661,NULL
126,2,63662,NULL
126,2,63663,NULL
126,2,63664,NULL
126,2,63685,NULL
126,2,63688,NULL
126,2,64400,NULL
126,2,64405,NULL
126,2,64418,NULL
126,2,64425,NULL
126,2,64450,NULL
126,2,64479,NULL
126,2,64483,NULL
126,2,64484,NULL
126,2,64486,NULL
126,2,64488,NULL
126,2,64490,NULL
126,2,64491,NULL
126,2,64491,3367
126,2,64492,NULL
126,2,64505,NULL
126,2,64510,NULL
126,2,64517,NULL
126,2,64530,NULL
126,2,64555,NULL
126,2,64561,NULL
126,2,64581,NULL
126,2,64590,NULL
126,2,64595,NULL
126,2,64612,NULL
126,2,64615,NULL
126,2,64616,NULL
126,2,64633,NULL
126,2,64634,NULL
126,2,64635,NULL
126,2,64636,NULL
126,2,64640,NULL
126,2,64999,NULL
126,2,70030,NULL
126,2,70110,NULL
126,2,70150,NULL
126,2,70160,NULL
126,2,70200,NULL
126,2,70220,NULL
126,2,70260,NULL
126,2,70330,NULL
126,2,70360,NULL
126,2,70480,NULL
126,2,70481,NULL
126,2,70482,NULL
126,2,70490,NULL
126,2,70547,NULL
126,2,70548,NULL
126,2,71045,NULL
126,2,71046,NULL
126,2,71047,NULL
126,2,71048,NULL
126,2,71101,NULL
126,2,71111,NULL
126,2,71120,NULL
126,2,71130,NULL
126,2,72050,NULL
126,2,72052,NULL
126,2,72072,NULL
126,2,72081,NULL
126,2,72082,NULL
126,2,72110,NULL
126,2,72114,NULL
126,2,72120,NULL
126,2,72126,NULL
126,2,72128,NULL
126,2,72129,NULL
126,2,72147,NULL
126,2,72149,NULL
126,2,72159,NULL
126,2,72170,NULL
126,2,72192,NULL
126,2,72194,NULL
126,2,72196,NULL
126,2,72202,NULL
126,2,72220,NULL
126,2,73000,NULL
126,2,73010,NULL
126,2,73030,NULL
126,2,73050,NULL
126,2,73060,NULL
126,2,73080,NULL
126,2,73085,NULL
126,2,73090,NULL
126,2,73110,NULL
126,2,73115,NULL
126,2,73130,NULL
126,2,73200,NULL
126,2,73225,NULL
126,2,73502,NULL
126,2,73523,NULL
126,2,73525,NULL
126,2,73552,NULL
126,2,75571,3367
126,2,76942,NULL
126,2,77003,NULL
126,2,78459,NULL
126,2,90791,NULL
126,2,95970,NULL
126,2,97012,NULL
126,2,97014,NULL
126,2,97032,NULL
126,2,97033,NULL
126,2,97035,NULL
126,2,97110,NULL
126,2,97112,NULL
126,2,97116,NULL
126,2,97124,NULL
126,2,97140,NULL
126,2,97161,NULL
126,2,97162,NULL
126,2,97163,NULL
126,2,97164,NULL
126,2,97530,NULL
126,2,97535,NULL
126,2,C1767,NULL
126,2,J0585,NULL
126,2,J0586,NULL
126,2,J0587,NULL
126,2,J0588,NULL
126,2,J7318,NULL
126,2,J7328,NULL
127,0,27130,NULL
127,1,20553,NULL
127,1,20605,NULL
127,1,20606,NULL
127,1,20610,NULL
127,1,20902,NULL
127,1,22585,NULL
127,1,22840,NULL
127,1,22856,NULL
127,1,23334,NULL
127,1,23470,NULL
127,1,24360,NULL
127,1,24361,NULL
127,1,24362,NULL
127,1,24363,NULL
127,1,24370,NULL
127,1,24371,NULL
127,1,25000,NULL
127,1,27120,NULL
127,1,27122,NULL
127,1,27125,NULL
127,1,27130,NULL
127,1,27130,3368
127,1,27132,NULL
127,1,27134,NULL
127,1,27137,NULL
127,1,27138,NULL
127,1,27446,NULL
127,1,27447,NULL
127,1,29874,NULL
127,1,31295,NULL
127,1,33212,NULL
127,1,33213,NULL
127,1,33221,NULL
127,1,33225,NULL
127,1,33227,NULL
127,1,33228,NULL
127,1,33229,NULL
127,1,33230,NULL
127,1,33231,NULL
127,1,33240,NULL
127,1,33262,NULL
127,1,33263,NULL
127,1,33264,NULL
127,1,58563,NULL
127,1,62320,NULL
127,1,63267,NULL
127,1,64405,NULL
127,1,64555,NULL
127,1,64625,NULL
127,1,64744,NULL
127,1,66180,NULL
127,1,70492,NULL
127,1,75710,NULL
127,1,75716,NULL
127,1,77059,3368
127,1,E0617,NULL
127,1,E0761,NULL
127,1,E0769,NULL
127,1,E1701,NULL
127,1,E1702,NULL
127,1,J0567,NULL
127,1,J7183,NULL
127,1,J7187,NULL
127,1,J7318,NULL
127,1,J7323,NULL
127,1,J7328,NULL
127,1,Q9992,NULL
127,2,0095T,NULL
127,2,0098T,NULL
127,2,0164T,NULL
127,2,20553,NULL
127,2,20605,NULL
127,2,20606,NULL
127,2,20610,NULL
127,2,20902,NULL
127,2,22558,NULL
127,2,22585,NULL
127,2,22600,NULL
127,2,22840,NULL
127,2,22843,NULL
127,2,22845,NULL
127,2,22849,NULL
127,2,22850,NULL
127,2,22852,NULL
127,2,22856,NULL
127,2,22857,NULL
127,2,22858,NULL
127,2,22861,NULL
127,2,22862,NULL
127,2,22864,NULL
127,2,22865,NULL
127,2,22899,NULL
127,2,23470,NULL
127,2,25000,NULL
127,2,25447,NULL
127,2,27120,NULL
127,2,27122,NULL
127,2,27125,NULL
127,2,27130,NULL
127,2,27130,3369
127,2,27138,NULL
127,2,27360,NULL
127,2,27415,NULL
127,2,27416,NULL
127,2,27603,NULL
127,2,27700,NULL
127,2,27702,NULL
127,2,27703,NULL
127,2,28446,NULL
127,2,28890,NULL
127,2,29065,NULL
127,2,29075,NULL
127,2,29105,NULL
127,2,29125,NULL
127,2,29130,NULL
127,2,29280,NULL
127,2,29358,NULL
127,2,29405,NULL
127,2,29505,NULL
127,2,29515,NULL
127,2,29866,NULL
127,2,29867,NULL
127,2,29868,NULL
127,2,29879,NULL
127,2,29914,NULL
127,2,29915,NULL
127,2,29916,NULL
127,2,30400,NULL
127,2,30410,NULL
127,2,30420,NULL
127,2,30430,NULL
127,2,30435,NULL
127,2,30450,NULL
127,2,30460,NULL
127,2,30462,NULL
